date,sku,on_hand,cost,reorder_point,category,brand
2025-01-01,BON-1010A,65,74.87,16,Accessoires,Bont
2025-01-01,BON-1011A,12,109.2,22,Accessoires,Bont
2025-01-01,BON-1012A,79,59.54,16,Accessoires,Bont
2025-01-01,BON-1013A,75,91.07,10,Accessoires,Bont
2025-01-01,BON-1014A,86,61.22,6,Accessoires,Bont
2025-01-01,BON-1015A,68,39.36,18,Accessoires,Bont
2025-01-01,BON-1016A,60,116.98,6,Accessoires,Bont
2025-01-01,BON-1017A,16,79.46,12,Accessoires,Bont
2025-01-01,BON-1018A,86,57.15,14,Accessoires,Bont
2025-01-01,BON-1019A,7,98.86,9,Accessoires,Bont
2025-01-01,BON-1000S,36,17.82,13,Slijpen,Bont
2025-01-01,BON-1001S,22,67.51,14,Slijpen,Bont
2025-01-01,BON-1002S,70,58.06,10,Slijpen,Bont
2025-01-01,BON-1003S,102,94.07,7,Slijpen,Bont
2025-01-01,BON-1004S,63,81.64,7,Slijpen,Bont
2025-01-01,BON-1005S,85,107.22,10,Slijpen,Bont
2025-01-01,BON-1006S,42,98.79,8,Slijpen,Bont
2025-01-01,BON-1007S,5,30.97,14,Slijpen,Bont
2025-01-01,BON-1008S,77,113.17,5,Slijpen,Bont
2025-01-01,BON-1009S,107,98.6,16,Slijpen,Bont
2025-01-01,BON-1010S,84,117.42,19,Slijpen,Bont
2025-01-01,BON-1011S,60,84.55,17,Slijpen,Bont
2025-01-01,BON-1012S,80,55.56,16,Slijpen,Bont
2025-01-01,BON-1013S,63,90.64,24,Slijpen,Bont
2025-01-01,BON-1014S,98,79.82,20,Slijpen,Bont
2025-01-01,BON-1015S,26,90.12,13,Slijpen,Bont
2025-01-01,BON-1016S,68,23.67,9,Slijpen,Bont
2025-01-01,BON-1017S,31,99.98,15,Slijpen,Bont
2025-01-01,BON-1018S,17,32.84,24,Slijpen,Bont
2025-01-01,BON-1019S,32,31.3,18,Slijpen,Bont
2025-01-01,BON-1000B,60,101.91,13,Bescherming,Bont
2025-01-01,BON-1001B,40,57.18,18,Bescherming,Bont
2025-01-01,BON-1002B,101,82.85,12,Bescherming,Bont
2025-01-01,BON-1003B,81,71.64,9,Bescherming,Bont
2025-01-01,BON-1004B,48,89.34,10,Bescherming,Bont
2025-01-01,BON-1005B,53,71.52,18,Bescherming,Bont
2025-01-01,BON-1006B,70,86.36,24,Bescherming,Bont
2025-01-01,BON-1007B,68,41.49,5,Bescherming,Bont
2025-01-01,BON-1008B,76,96.48,6,Bescherming,Bont
2025-01-01,BON-1009B,75,118.44,6,Bescherming,Bont
2025-01-01,BON-1010B,70,49.86,7,Bescherming,Bont
2025-01-01,BON-1011B,97,101.88,10,Bescherming,Bont
2025-01-01,BON-1012B,58,20.19,14,Bescherming,Bont
2025-01-01,BON-1013B,118,76.9,24,Bescherming,Bont
2025-01-01,BON-1014B,51,65.55,15,Bescherming,Bont
2025-01-01,BON-1015B,35,32.04,11,Bescherming,Bont
2025-01-01,BON-1016B,61,86.75,15,Bescherming,Bont
2025-01-01,BON-1017B,90,55.86,24,Bescherming,Bont
2025-01-01,BON-1018B,73,101.47,6,Bescherming,Bont
2025-01-01,BON-1019B,25,49.03,10,Bescherming,Bont
2025-01-01,NIJ-1000S,98,33.44,23,Schaatsen,Nijdam
2025-01-01,NIJ-1001S,55,76.94,6,Schaatsen,Nijdam
2025-01-01,NIJ-1002S,85,22.74,9,Schaatsen,Nijdam
2025-01-01,NIJ-1003S,43,67.31,22,Schaatsen,Nijdam
2025-01-01,NIJ-1004S,66,76.14,16,Schaatsen,Nijdam
2025-01-01,NIJ-1005S,69,111.86,22,Schaatsen,Nijdam
2025-01-01,NIJ-1006S,108,90.77,7,Schaatsen,Nijdam
2025-01-01,NIJ-1007S,112,106.46,12,Schaatsen,Nijdam
2025-01-01,NIJ-1008S,84,97.74,12,Schaatsen,Nijdam
2025-01-01,NIJ-1009S,40,31.84,9,Schaatsen,Nijdam
2025-01-01,NIJ-1010S,119,66.26,16,Schaatsen,Nijdam
2025-01-01,NIJ-1011S,28,62.27,11,Schaatsen,Nijdam
2025-01-01,NIJ-1012S,67,20.94,16,Schaatsen,Nijdam
2025-01-01,NIJ-1013S,117,71.17,22,Schaatsen,Nijdam
2025-01-01,NIJ-1014S,9,117.32,24,Schaatsen,Nijdam
2025-01-01,NIJ-1015S,63,53.25,10,Schaatsen,Nijdam
2025-01-01,NIJ-1016S,40,35.88,18,Schaatsen,Nijdam
2025-01-01,NIJ-1017S,115,35.3,14,Schaatsen,Nijdam
2025-01-01,NIJ-1018S,85,55.7,18,Schaatsen,Nijdam
2025-01-01,NIJ-1019S,119,107.62,17,Schaatsen,Nijdam
2025-01-01,NIJ-1000S,11,40.91,22,Schoenen,Nijdam
2025-01-01,NIJ-1001S,32,117.53,13,Schoenen,Nijdam
2025-01-01,NIJ-1002S,97,54.0,18,Schoenen,Nijdam
2025-01-01,NIJ-1003S,100,104.47,9,Schoenen,Nijdam
2025-01-01,NIJ-1004S,75,50.05,6,Schoenen,Nijdam
2025-01-01,NIJ-1005S,100,112.3,10,Schoenen,Nijdam
2025-01-01,NIJ-1006S,102,81.21,12,Schoenen,Nijdam
2025-01-01,NIJ-1007S,87,34.97,19,Schoenen,Nijdam
2025-01-01,NIJ-1008S,112,29.15,8,Schoenen,Nijdam
2025-01-01,NIJ-1009S,106,18.33,14,Schoenen,Nijdam
2025-01-01,NIJ-1010S,88,73.92,15,Schoenen,Nijdam
2025-01-01,NIJ-1011S,43,63.83,12,Schoenen,Nijdam
2025-01-01,NIJ-1012S,25,37.65,9,Schoenen,Nijdam
2025-01-01,NIJ-1013S,58,95.81,22,Schoenen,Nijdam
2025-01-01,NIJ-1014S,96,118.45,17,Schoenen,Nijdam
2025-01-01,NIJ-1015S,62,35.44,6,Schoenen,Nijdam
2025-01-01,NIJ-1016S,73,83.24,9,Schoenen,Nijdam
2025-01-01,NIJ-1017S,106,20.07,21,Schoenen,Nijdam
2025-01-01,NIJ-1018S,15,60.49,20,Schoenen,Nijdam
2025-01-01,NIJ-1019S,29,80.39,18,Schoenen,Nijdam
2025-01-01,NIJ-1000K,2,101.4,14,Kleding,Nijdam
2025-01-01,NIJ-1001K,55,82.5,11,Kleding,Nijdam
2025-01-01,NIJ-1002K,79,37.82,14,Kleding,Nijdam
2025-01-01,NIJ-1003K,110,30.84,17,Kleding,Nijdam
2025-01-01,NIJ-1004K,25,109.31,19,Kleding,Nijdam
2025-01-01,NIJ-1005K,32,59.01,9,Kleding,Nijdam
2025-01-01,NIJ-1006K,9,74.71,24,Kleding,Nijdam
2025-01-01,NIJ-1007K,87,45.66,23,Kleding,Nijdam
2025-01-01,NIJ-1008K,79,51.51,11,Kleding,Nijdam
2025-01-01,NIJ-1009K,73,107.91,5,Kleding,Nijdam
2025-01-01,NIJ-1010K,14,32.67,24,Kleding,Nijdam
2025-01-01,NIJ-1011K,113,29.48,7,Kleding,Nijdam
2025-01-01,NIJ-1012K,118,113.13,24,Kleding,Nijdam
2025-01-01,NIJ-1013K,94,85.25,8,Kleding,Nijdam
2025-01-01,NIJ-1014K,80,83.19,13,Kleding,Nijdam
2025-01-01,NIJ-1015K,36,76.72,13,Kleding,Nijdam
2025-01-01,NIJ-1016K,43,53.67,20,Kleding,Nijdam
2025-01-01,NIJ-1017K,113,54.96,6,Kleding,Nijdam
2025-01-01,NIJ-1018K,97,32.74,9,Kleding,Nijdam
2025-01-01,NIJ-1019K,111,87.65,11,Kleding,Nijdam
2025-01-01,NIJ-1000A,42,53.07,18,Accessoires,Nijdam
2025-01-01,NIJ-1001A,28,48.51,16,Accessoires,Nijdam
2025-01-01,NIJ-1002A,119,47.16,14,Accessoires,Nijdam
2025-01-01,NIJ-1003A,18,26.63,10,Accessoires,Nijdam
2025-01-01,NIJ-1004A,86,70.67,16,Accessoires,Nijdam
2025-01-01,NIJ-1005A,28,83.91,9,Accessoires,Nijdam
2025-01-01,NIJ-1006A,71,15.37,14,Accessoires,Nijdam
2025-01-01,NIJ-1007A,91,19.23,6,Accessoires,Nijdam
2025-01-01,NIJ-1008A,113,45.41,9,Accessoires,Nijdam
2025-01-01,NIJ-1009A,108,38.1,9,Accessoires,Nijdam
2025-01-01,NIJ-1010A,46,47.6,16,Accessoires,Nijdam
2025-01-01,NIJ-1011A,27,50.92,9,Accessoires,Nijdam
2025-01-01,NIJ-1012A,14,71.34,6,Accessoires,Nijdam
2025-01-01,NIJ-1013A,77,19.78,15,Accessoires,Nijdam
2025-01-01,NIJ-1014A,23,49.25,20,Accessoires,Nijdam
2025-01-01,NIJ-1015A,105,62.14,22,Accessoires,Nijdam
2025-01-01,NIJ-1016A,65,31.37,14,Accessoires,Nijdam
2025-01-01,NIJ-1017A,99,104.19,12,Accessoires,Nijdam
2025-01-01,NIJ-1018A,95,82.05,10,Accessoires,Nijdam
2025-01-01,NIJ-1019A,98,105.88,10,Accessoires,Nijdam
2025-01-01,NIJ-1000S,10,18.52,23,Slijpen,Nijdam
2025-01-01,NIJ-1001S,64,73.28,22,Slijpen,Nijdam
2025-01-01,NIJ-1002S,79,109.38,16,Slijpen,Nijdam
2025-01-01,NIJ-1003S,66,33.06,21,Slijpen,Nijdam
2025-01-01,NIJ-1004S,45,32.0,15,Slijpen,Nijdam
2025-01-01,NIJ-1005S,82,97.9,16,Slijpen,Nijdam
2025-01-01,NIJ-1006S,106,110.74,13,Slijpen,Nijdam
2025-01-01,NIJ-1007S,116,98.58,16,Slijpen,Nijdam
2025-01-01,NIJ-1008S,4,39.52,16,Slijpen,Nijdam
2025-01-01,NIJ-1009S,86,45.34,13,Slijpen,Nijdam
2025-01-01,NIJ-1010S,22,42.32,21,Slijpen,Nijdam
2025-01-01,NIJ-1011S,70,54.44,21,Slijpen,Nijdam
2025-01-01,NIJ-1012S,97,48.81,8,Slijpen,Nijdam
2025-01-01,NIJ-1013S,30,31.36,13,Slijpen,Nijdam
2025-01-01,NIJ-1014S,75,59.94,10,Slijpen,Nijdam
2025-01-01,NIJ-1015S,69,17.34,5,Slijpen,Nijdam
2025-01-01,NIJ-1016S,53,97.51,5,Slijpen,Nijdam
2025-01-01,NIJ-1017S,112,103.41,19,Slijpen,Nijdam
2025-01-01,NIJ-1018S,76,88.06,9,Slijpen,Nijdam
2025-01-01,NIJ-1019S,43,114.19,6,Slijpen,Nijdam
2025-01-01,NIJ-1000B,8,104.82,20,Bescherming,Nijdam
2025-01-01,NIJ-1001B,16,77.93,9,Bescherming,Nijdam
2025-01-01,NIJ-1002B,60,105.4,12,Bescherming,Nijdam
2025-01-01,NIJ-1003B,68,109.25,22,Bescherming,Nijdam
2025-01-01,NIJ-1004B,92,108.64,6,Bescherming,Nijdam
2025-01-01,NIJ-1005B,26,80.22,22,Bescherming,Nijdam
2025-01-01,NIJ-1006B,97,93.65,6,Bescherming,Nijdam
2025-01-01,NIJ-1007B,81,90.34,22,Bescherming,Nijdam
2025-01-01,NIJ-1008B,114,20.49,24,Bescherming,Nijdam
2025-01-01,NIJ-1009B,66,95.06,13,Bescherming,Nijdam
2025-01-01,NIJ-1010B,59,48.66,5,Bescherming,Nijdam
2025-01-01,NIJ-1011B,17,36.74,10,Bescherming,Nijdam
2025-01-01,NIJ-1012B,90,25.97,17,Bescherming,Nijdam
2025-01-01,NIJ-1013B,88,90.81,20,Bescherming,Nijdam
2025-01-01,NIJ-1014B,81,117.35,7,Bescherming,Nijdam
2025-01-01,NIJ-1015B,119,86.84,10,Bescherming,Nijdam
2025-01-01,NIJ-1016B,38,59.35,23,Bescherming,Nijdam
2025-01-01,NIJ-1017B,77,23.15,15,Bescherming,Nijdam
2025-01-01,NIJ-1018B,77,42.95,22,Bescherming,Nijdam
2025-01-01,NIJ-1019B,111,34.1,5,Bescherming,Nijdam
2025-01-01,ZAN-1000S,93,76.62,8,Schaatsen,Zandstra
2025-01-01,ZAN-1001S,31,44.75,19,Schaatsen,Zandstra
2025-01-01,ZAN-1002S,103,76.52,9,Schaatsen,Zandstra
2025-01-01,ZAN-1003S,33,23.65,23,Schaatsen,Zandstra
2025-01-01,ZAN-1004S,116,99.93,12,Schaatsen,Zandstra
2025-01-01,ZAN-1005S,25,65.61,16,Schaatsen,Zandstra
2025-01-01,ZAN-1006S,53,23.84,18,Schaatsen,Zandstra
2025-01-01,ZAN-1007S,0,24.68,15,Schaatsen,Zandstra
2025-01-01,ZAN-1008S,103,83.57,10,Schaatsen,Zandstra
2025-01-01,ZAN-1009S,50,37.18,18,Schaatsen,Zandstra
2025-01-01,ZAN-1010S,47,94.28,21,Schaatsen,Zandstra
2025-01-01,ZAN-1011S,63,32.68,6,Schaatsen,Zandstra
2025-01-01,ZAN-1012S,94,33.41,13,Schaatsen,Zandstra
2025-01-01,ZAN-1013S,74,30.87,12,Schaatsen,Zandstra
2025-01-01,ZAN-1014S,115,107.17,16,Schaatsen,Zandstra
2025-01-01,ZAN-1015S,85,20.23,21,Schaatsen,Zandstra
2025-01-01,ZAN-1016S,114,64.19,9,Schaatsen,Zandstra
2025-01-01,ZAN-1017S,19,119.03,9,Schaatsen,Zandstra
2025-01-01,ZAN-1018S,55,86.58,19,Schaatsen,Zandstra
2025-01-01,ZAN-1019S,77,98.83,5,Schaatsen,Zandstra
2025-01-01,ZAN-1000S,64,87.64,10,Schoenen,Zandstra
2025-01-01,ZAN-1001S,115,112.59,15,Schoenen,Zandstra
2025-01-01,ZAN-1002S,43,102.57,15,Schoenen,Zandstra
2025-01-01,ZAN-1003S,36,98.85,7,Schoenen,Zandstra
2025-01-01,ZAN-1004S,106,70.52,23,Schoenen,Zandstra
2025-01-01,ZAN-1005S,71,118.58,15,Schoenen,Zandstra
2025-01-01,ZAN-1006S,20,85.73,9,Schoenen,Zandstra
2025-01-01,ZAN-1007S,96,96.61,11,Schoenen,Zandstra
2025-01-01,ZAN-1008S,34,57.68,20,Schoenen,Zandstra
2025-01-01,ZAN-1009S,27,20.86,8,Schoenen,Zandstra
2025-01-01,ZAN-1010S,21,49.69,7,Schoenen,Zandstra
2025-01-01,ZAN-1011S,53,108.35,15,Schoenen,Zandstra
2025-01-01,ZAN-1012S,77,29.62,20,Schoenen,Zandstra
2025-01-01,ZAN-1013S,28,53.56,22,Schoenen,Zandstra
2025-01-01,ZAN-1014S,30,23.24,22,Schoenen,Zandstra
2025-01-01,ZAN-1015S,99,51.82,19,Schoenen,Zandstra
2025-01-01,ZAN-1016S,103,20.24,16,Schoenen,Zandstra
2025-01-01,ZAN-1017S,106,87.27,7,Schoenen,Zandstra
2025-01-01,ZAN-1018S,14,108.2,17,Schoenen,Zandstra
2025-01-01,ZAN-1019S,40,90.49,23,Schoenen,Zandstra
2025-01-01,ZAN-1000K,94,103.28,18,Kleding,Zandstra
2025-01-01,ZAN-1001K,7,31.53,6,Kleding,Zandstra
2025-01-01,ZAN-1002K,82,83.98,10,Kleding,Zandstra
2025-01-01,ZAN-1003K,27,41.62,8,Kleding,Zandstra
2025-01-01,ZAN-1004K,50,42.42,11,Kleding,Zandstra
2025-01-01,ZAN-1005K,99,93.65,11,Kleding,Zandstra
2025-01-01,ZAN-1006K,31,30.19,9,Kleding,Zandstra
2025-01-01,ZAN-1007K,105,42.1,5,Kleding,Zandstra
2025-01-01,ZAN-1008K,69,31.26,22,Kleding,Zandstra
2025-01-01,ZAN-1009K,61,19.69,17,Kleding,Zandstra
2025-01-01,ZAN-1010K,111,90.59,5,Kleding,Zandstra
2025-01-01,ZAN-1011K,119,63.51,6,Kleding,Zandstra
2025-01-01,ZAN-1012K,46,53.15,20,Kleding,Zandstra
2025-01-01,ZAN-1013K,4,25.45,5,Kleding,Zandstra
2025-01-01,ZAN-1014K,71,23.47,12,Kleding,Zandstra
2025-01-01,ZAN-1015K,10,15.58,9,Kleding,Zandstra
2025-01-01,ZAN-1016K,27,51.11,16,Kleding,Zandstra
2025-01-01,ZAN-1017K,81,59.05,21,Kleding,Zandstra
2025-01-01,ZAN-1018K,5,94.3,17,Kleding,Zandstra
2025-01-01,ZAN-1019K,87,35.64,22,Kleding,Zandstra
2025-01-01,ZAN-1000A,0,36.21,21,Accessoires,Zandstra
2025-01-01,ZAN-1001A,83,76.41,21,Accessoires,Zandstra
2025-01-01,ZAN-1002A,99,100.54,17,Accessoires,Zandstra
2025-01-01,ZAN-1003A,55,56.58,22,Accessoires,Zandstra
2025-01-01,ZAN-1004A,36,54.81,10,Accessoires,Zandstra
2025-01-01,ZAN-1005A,4,69.2,21,Accessoires,Zandstra
2025-01-01,ZAN-1006A,80,18.03,16,Accessoires,Zandstra
2025-01-01,ZAN-1007A,35,43.7,21,Accessoires,Zandstra
2025-01-01,ZAN-1008A,118,110.33,19,Accessoires,Zandstra
2025-01-01,ZAN-1009A,45,60.14,17,Accessoires,Zandstra
2025-01-01,ZAN-1010A,11,23.98,24,Accessoires,Zandstra
2025-01-01,ZAN-1011A,96,68.82,22,Accessoires,Zandstra
2025-01-01,ZAN-1012A,118,34.01,20,Accessoires,Zandstra
2025-01-01,ZAN-1013A,87,27.46,11,Accessoires,Zandstra
2025-01-01,ZAN-1014A,0,51.17,20,Accessoires,Zandstra
2025-01-01,ZAN-1015A,98,38.04,7,Accessoires,Zandstra
2025-01-01,ZAN-1016A,73,37.24,11,Accessoires,Zandstra
2025-01-01,ZAN-1017A,72,33.12,15,Accessoires,Zandstra
2025-01-01,ZAN-1018A,95,55.22,7,Accessoires,Zandstra
2025-01-01,ZAN-1019A,52,86.27,15,Accessoires,Zandstra
2025-01-01,ZAN-1000S,84,99.22,24,Slijpen,Zandstra
2025-01-01,ZAN-1001S,100,61.4,18,Slijpen,Zandstra
2025-01-01,ZAN-1002S,13,36.46,14,Slijpen,Zandstra
2025-01-01,ZAN-1003S,68,15.96,14,Slijpen,Zandstra
2025-01-01,ZAN-1004S,115,28.41,6,Slijpen,Zandstra
2025-01-01,ZAN-1005S,26,93.45,8,Slijpen,Zandstra
2025-01-01,ZAN-1006S,20,41.61,10,Slijpen,Zandstra
2025-01-01,ZAN-1007S,0,42.02,24,Slijpen,Zandstra
2025-01-01,ZAN-1008S,60,98.24,18,Slijpen,Zandstra
2025-01-01,ZAN-1009S,63,16.5,5,Slijpen,Zandstra
2025-01-01,ZAN-1010S,98,38.28,7,Slijpen,Zandstra
2025-01-01,ZAN-1011S,111,29.07,22,Slijpen,Zandstra
2025-01-01,ZAN-1012S,104,39.86,11,Slijpen,Zandstra
2025-01-01,ZAN-1013S,60,112.04,10,Slijpen,Zandstra
2025-01-01,ZAN-1014S,58,68.34,21,Slijpen,Zandstra
2025-01-01,ZAN-1015S,71,109.36,17,Slijpen,Zandstra
2025-01-01,ZAN-1016S,24,46.96,23,Slijpen,Zandstra
2025-01-01,ZAN-1017S,86,61.9,11,Slijpen,Zandstra
2025-01-01,ZAN-1018S,86,18.6,21,Slijpen,Zandstra
2025-01-01,ZAN-1019S,85,98.95,7,Slijpen,Zandstra
2025-01-01,ZAN-1000B,95,95.8,22,Bescherming,Zandstra
2025-01-01,ZAN-1001B,18,20.02,14,Bescherming,Zandstra
2025-01-01,ZAN-1002B,57,30.78,10,Bescherming,Zandstra
2025-01-01,ZAN-1003B,54,112.57,5,Bescherming,Zandstra
2025-01-01,ZAN-1004B,42,118.84,19,Bescherming,Zandstra
2025-01-01,ZAN-1005B,67,44.6,18,Bescherming,Zandstra
2025-01-01,ZAN-1006B,39,61.28,20,Bescherming,Zandstra
2025-01-01,ZAN-1007B,83,43.1,20,Bescherming,Zandstra
2025-01-01,ZAN-1008B,47,102.29,5,Bescherming,Zandstra
2025-01-01,ZAN-1009B,91,95.04,14,Bescherming,Zandstra
2025-01-01,ZAN-1010B,77,94.8,22,Bescherming,Zandstra
2025-01-01,ZAN-1011B,84,31.67,8,Bescherming,Zandstra
2025-01-01,ZAN-1012B,13,30.61,16,Bescherming,Zandstra
2025-01-01,ZAN-1013B,32,112.54,18,Bescherming,Zandstra
2025-01-01,ZAN-1014B,28,97.14,6,Bescherming,Zandstra
2025-01-01,ZAN-1015B,93,47.64,7,Bescherming,Zandstra
2025-01-01,ZAN-1016B,51,55.84,23,Bescherming,Zandstra
2025-01-01,ZAN-1017B,107,35.73,14,Bescherming,Zandstra
2025-01-01,ZAN-1018B,27,79.08,13,Bescherming,Zandstra
2025-01-01,ZAN-1019B,83,22.31,12,Bescherming,Zandstra
2025-04-01,VIK-1000S,81,43.01,9,Schaatsen,Viking
2025-04-01,VIK-1001S,91,80.56,22,Schaatsen,Viking
2025-04-01,VIK-1002S,14,62.93,23,Schaatsen,Viking
2025-04-01,VIK-1003S,38,35.47,7,Schaatsen,Viking
2025-04-01,VIK-1004S,110,42.96,5,Schaatsen,Viking
2025-04-01,VIK-1005S,56,100.67,7,Schaatsen,Viking
2025-04-01,VIK-1006S,84,98.22,21,Schaatsen,Viking
2025-04-01,VIK-1007S,105,105.85,12,Schaatsen,Viking
2025-04-01,VIK-1008S,68,23.14,16,Schaatsen,Viking
2025-04-01,VIK-1009S,2,115.03,17,Schaatsen,Viking
2025-04-01,VIK-1010S,83,16.47,11,Schaatsen,Viking
2025-04-01,VIK-1011S,114,112.97,19,Schaatsen,Viking
2025-04-01,VIK-1012S,114,83.24,10,Schaatsen,Viking
2025-04-01,VIK-1013S,99,70.48,22,Schaatsen,Viking
2025-04-01,VIK-1014S,22,119.19,9,Schaatsen,Viking
2025-04-01,VIK-1015S,70,69.46,24,Schaatsen,Viking
2025-04-01,VIK-1016S,25,66.6,9,Schaatsen,Viking
2025-04-01,VIK-1017S,81,46.58,5,Schaatsen,Viking
2025-04-01,VIK-1018S,62,57.53,14,Schaatsen,Viking
2025-04-01,VIK-1019S,44,99.12,11,Schaatsen,Viking
2025-04-01,VIK-1000S,64,50.31,11,Schoenen,Viking
2025-04-01,VIK-1001S,85,38.88,23,Schoenen,Viking
2025-04-01,VIK-1002S,108,86.07,14,Schoenen,Viking
2025-04-01,VIK-1003S,107,97.27,5,Schoenen,Viking
2025-04-01,VIK-1004S,104,77.5,13,Schoenen,Viking
2025-04-01,VIK-1005S,100,32.39,13,Schoenen,Viking
2025-04-01,VIK-1006S,94,113.18,10,Schoenen,Viking
2025-04-01,VIK-1007S,81,64.94,20,Schoenen,Viking
2025-04-01,VIK-1008S,106,76.49,8,Schoenen,Viking
2025-04-01,VIK-1009S,59,27.24,23,Schoenen,Viking
2025-04-01,VIK-1010S,93,26.77,11,Schoenen,Viking
2025-04-01,VIK-1011S,108,97.53,21,Schoenen,Viking
2025-04-01,VIK-1012S,34,28.41,14,Schoenen,Viking
2025-04-01,VIK-1013S,80,80.64,14,Schoenen,Viking
2025-04-01,VIK-1014S,61,60.17,21,Schoenen,Viking
2025-04-01,VIK-1015S,48,73.11,24,Schoenen,Viking
2025-04-01,VIK-1016S,14,44.49,14,Schoenen,Viking
2025-04-01,VIK-1017S,84,111.22,23,Schoenen,Viking
2025-04-01,VIK-1018S,76,113.8,6,Schoenen,Viking
2025-04-01,VIK-1019S,107,65.64,19,Schoenen,Viking
2025-04-01,VIK-1000K,71,113.49,17,Kleding,Viking
2025-04-01,VIK-1001K,13,64.65,7,Kleding,Viking
2025-04-01,VIK-1002K,98,27.32,11,Kleding,Viking
2025-04-01,VIK-1003K,22,60.97,9,Kleding,Viking
2025-04-01,VIK-1004K,41,101.19,17,Kleding,Viking
2025-04-01,VIK-1005K,101,79.29,17,Kleding,Viking
2025-04-01,VIK-1006K,90,114.62,13,Kleding,Viking
2025-04-01,VIK-1007K,104,26.42,11,Kleding,Viking
2025-04-01,VIK-1008K,5,85.68,19,Kleding,Viking
2025-04-01,VIK-1009K,109,85.31,8,Kleding,Viking
2025-04-01,VIK-1010K,118,116.17,14,Kleding,Viking
2025-04-01,VIK-1011K,42,103.39,7,Kleding,Viking
2025-04-01,VIK-1012K,8,33.89,13,Kleding,Viking
2025-04-01,VIK-1013K,21,23.53,10,Kleding,Viking
2025-04-01,VIK-1014K,72,95.77,20,Kleding,Viking
2025-04-01,VIK-1015K,92,85.11,18,Kleding,Viking
2025-04-01,VIK-1016K,84,51.42,18,Kleding,Viking
2025-04-01,VIK-1017K,60,40.27,16,Kleding,Viking
2025-04-01,VIK-1018K,69,99.92,14,Kleding,Viking
2025-04-01,VIK-1019K,105,18.55,13,Kleding,Viking
2025-04-01,VIK-1000A,6,46.99,15,Accessoires,Viking
2025-04-01,VIK-1001A,63,34.69,16,Accessoires,Viking
2025-04-01,VIK-1002A,51,98.84,17,Accessoires,Viking
2025-04-01,VIK-1003A,64,100.15,7,Accessoires,Viking
2025-04-01,VIK-1004A,90,17.79,11,Accessoires,Viking
2025-04-01,VIK-1005A,85,88.59,11,Accessoires,Viking
2025-04-01,VIK-1006A,90,43.99,23,Accessoires,Viking
2025-04-01,VIK-1007A,99,93.54,8,Accessoires,Viking
2025-04-01,VIK-1008A,73,98.08,21,Accessoires,Viking
2025-04-01,VIK-1009A,45,99.24,16,Accessoires,Viking
2025-04-01,VIK-1010A,119,18.84,24,Accessoires,Viking
2025-04-01,VIK-1011A,34,41.88,17,Accessoires,Viking
2025-04-01,VIK-1012A,7,68.78,5,Accessoires,Viking
2025-04-01,VIK-1013A,94,119.36,9,Accessoires,Viking
2025-04-01,VIK-1014A,48,98.84,11,Accessoires,Viking
2025-04-01,VIK-1015A,14,63.99,13,Accessoires,Viking
2025-04-01,VIK-1016A,34,34.08,6,Accessoires,Viking
2025-04-01,VIK-1017A,17,57.53,9,Accessoires,Viking
2025-04-01,VIK-1018A,110,30.32,14,Accessoires,Viking
2025-04-01,VIK-1019A,103,85.08,13,Accessoires,Viking
2025-04-01,VIK-1000S,56,87.32,19,Slijpen,Viking
2025-04-01,VIK-1001S,40,19.89,23,Slijpen,Viking
2025-04-01,VIK-1002S,97,30.03,6,Slijpen,Viking
2025-04-01,VIK-1003S,71,53.48,16,Slijpen,Viking
2025-04-01,VIK-1004S,111,53.09,12,Slijpen,Viking
2025-04-01,VIK-1005S,59,87.61,16,Slijpen,Viking
2025-04-01,VIK-1006S,51,90.16,21,Slijpen,Viking
2025-04-01,VIK-1007S,18,15.96,7,Slijpen,Viking
2025-04-01,VIK-1008S,22,105.52,8,Slijpen,Viking
2025-04-01,VIK-1009S,84,16.4,17,Slijpen,Viking
2025-04-01,VIK-1010S,3,45.68,6,Slijpen,Viking
2025-04-01,VIK-1011S,37,52.57,21,Slijpen,Viking
2025-04-01,VIK-1012S,56,90.57,11,Slijpen,Viking
2025-04-01,VIK-1013S,84,45.63,14,Slijpen,Viking
2025-04-01,VIK-1014S,1,68.49,24,Slijpen,Viking
2025-04-01,VIK-1015S,41,24.96,7,Slijpen,Viking
2025-04-01,VIK-1016S,71,101.04,20,Slijpen,Viking
2025-04-01,VIK-1017S,115,21.09,23,Slijpen,Viking
2025-04-01,VIK-1018S,29,101.1,9,Slijpen,Viking
2025-04-01,VIK-1019S,57,85.67,5,Slijpen,Viking
2025-04-01,VIK-1000B,80,39.66,13,Bescherming,Viking
2025-04-01,VIK-1001B,118,66.82,13,Bescherming,Viking
2025-04-01,VIK-1002B,74,77.67,15,Bescherming,Viking
2025-04-01,VIK-1003B,112,86.62,8,Bescherming,Viking
2025-04-01,VIK-1004B,62,79.65,6,Bescherming,Viking
2025-04-01,VIK-1005B,84,28.28,17,Bescherming,Viking
2025-04-01,VIK-1006B,37,16.09,13,Bescherming,Viking
2025-04-01,VIK-1007B,70,110.51,9,Bescherming,Viking
2025-04-01,VIK-1008B,14,75.41,23,Bescherming,Viking
2025-04-01,VIK-1009B,21,112.98,16,Bescherming,Viking
2025-04-01,VIK-1010B,43,114.66,18,Bescherming,Viking
2025-04-01,VIK-1011B,90,55.22,6,Bescherming,Viking
2025-04-01,VIK-1012B,34,35.23,20,Bescherming,Viking
